"","GROUP","ONTOLOGY","UP_DOWN","ONT_DESCRIPTION","Disease","EA_VALUE","GROUP_1","GROUP_2","sample","ANCESTORS","first_ancestor","first_ancestor_name"
"2954","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0006744","UP","biological_process","EC",0.00821575344790252,"EC.debut","EC.6.meses","FECAL","GO:1901661, GO:0008152, GO:1901576, GO:1901663, GO:0009058, GO:0006743, GO:0044249, GO:0044237, GO:0009987, GO:0044281, GO:0042180, GO:0042181, GO:0044283, GO:0071704","GO:0008152","metabolic process"
"2955","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0006799","UP","biological_process","EC",0.000161321103494551,"EC.debut","EC.6.meses","FECAL","GO:0006082, GO:0008152, GO:1901576, GO:0006793, GO:0009058, GO:0044249, GO:0044237, GO:0009987, GO:0043436, GO:0006797, GO:0044281, GO:0071704","GO:0008152","metabolic process"
"2956","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0006807","UP","biological_process","EC",0.00629275475852485,"EC.debut","EC.6.meses","FECAL","GO:0008152","GO:0008152","metabolic process"
"2957","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0006811","UP","biological_process","EC",0.000894755763718713,"EC.debut","EC.6.meses","FECAL","GO:0051179, GO:0051234, GO:0006810","GO:0051179","localization"
"2958","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0006813","UP","biological_process","EC",0.000726166829587212,"EC.debut","EC.6.meses","FECAL","GO:0006811, GO:0051179, GO:0051234, GO:0006812, GO:0030001, GO:0006810","GO:0051179","localization"
"2959","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0006974","UP","biological_process","EC",0.000119412837073396,"EC.debut","EC.6.meses","FECAL","GO:0051716, GO:0033554, GO:0006950, GO:0050896, GO:0009987","GO:0050896","response to stimulus"
"2960","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0007049","DOWN","biological_process","EC",2.43814955321516e-06,"EC.debut","EC.6.meses","FECAL","GO:0009987","GO:0009987","cellular process"
"2961","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0007062","UP","biological_process","EC",0.000324453434867159,"EC.debut","EC.6.meses","FECAL","GO:0051276, GO:0016043, GO:0022402, GO:0071840, GO:0006996, GO:0009987, GO:0007049","GO:0009987","cellular process"
"2962","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0007165","DOWN","biological_process","EC",0.000567242300334095,"EC.debut","EC.6.meses","FECAL","GO:0065007, GO:0050794, GO:0007154, GO:0023052, GO:0051716, GO:0050789, GO:0009987, GO:0050896","GO:0065007","biological regulation"
"2963","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008094","UP","molecular_function","EC",0.00311531509187332,"EC.debut","EC.6.meses","FECAL","GO:0140097, GO:0003824, GO:0140657, GO:0140640","GO:0003824","catalytic activity"
"2964","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008234","UP","molecular_function","EC",0.00144283249825026,"EC.debut","EC.6.meses","FECAL","GO:0140096, GO:0003824, GO:0008233, GO:0016787","GO:0003824","catalytic activity"
"2965","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008236","UP","molecular_function","EC",1.5483474845156e-05,"EC.debut","EC.6.meses","FECAL","GO:0140096, GO:0017171, GO:0003824, GO:0008233, GO:0016787","GO:0003824","catalytic activity"
"2966","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008270","DOWN","molecular_function","EC",1.11994289397899e-08,"EC.debut","EC.6.meses","FECAL","GO:0046914, GO:0046872, GO:0043167, GO:0043169, GO:0036094, GO:0005488","GO:0005488","binding"
"2967","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008324","UP","molecular_function","EC",0.00616166695495031,"EC.debut","EC.6.meses","FECAL","GO:0055085, GO:0022857, GO:0034220, GO:0015075, GO:0006810, GO:0009987, GO:0005215, GO:0006811, GO:0006812, GO:0051179, GO:0051234, GO:0098655","GO:0009987","cellular process"
"2968","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008360","DOWN","biological_process","EC",7.92507939615042e-11,"EC.debut","EC.6.meses","FECAL","GO:0065007, GO:0065008, GO:0050793, GO:0022604, GO:0000902, GO:0048856, GO:0009653, GO:0022603, GO:0032502, GO:0050789","GO:0065007","biological regulation"
"2969","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008408","DOWN","molecular_function","EC",7.36327867183736e-07,"EC.debut","EC.6.meses","FECAL","GO:0016788, GO:0004527, GO:0003824, GO:0004518, GO:0016787","GO:0003824","catalytic activity"
"2970","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008408","UP","molecular_function","EC",3.11887095578405e-08,"EC.debut","EC.6.meses","FECAL","GO:0016788, GO:0004527, GO:0003824, GO:0004518, GO:0016787","GO:0003824","catalytic activity"
"2971","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008422","DOWN","molecular_function","EC",9.40370040735016e-05,"EC.debut","EC.6.meses","FECAL","GO:0003824, GO:0015926, GO:0004553, GO:0016798, GO:0016787","GO:0003824","catalytic activity"
"2972","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008422","UP","molecular_function","EC",8.37055621537775e-10,"EC.debut","EC.6.meses","FECAL","GO:0003824, GO:0015926, GO:0004553, GO:0016798, GO:0016787","GO:0003824","catalytic activity"
"2973","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008484","DOWN","molecular_function","EC",0.000359681662806584,"EC.debut","EC.6.meses","FECAL","GO:0016788, GO:0003824, GO:0016787","GO:0003824","catalytic activity"
"2974","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008484","UP","molecular_function","EC",3.30084108194721e-12,"EC.debut","EC.6.meses","FECAL","GO:0016788, GO:0003824, GO:0016787","GO:0003824","catalytic activity"
"2975","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008643","DOWN","biological_process","EC",0.00299081536284538,"EC.debut","EC.6.meses","FECAL","GO:0051234, GO:0051179, GO:0006810, GO:0071702","GO:0051179","localization"
"2976","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008658","DOWN","molecular_function","EC",1.35834755295624e-08,"EC.debut","EC.6.meses","FECAL","GO:0033293, GO:1901363, GO:1901681, GO:0043167, GO:0043177, GO:0036094, GO:0043168, GO:0005488, GO:0031406, GO:0097159, GO:0033218","GO:0005488","binding"
"2977","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008658","UP","molecular_function","EC",0.000117028382518988,"EC.debut","EC.6.meses","FECAL","GO:0033293, GO:1901363, GO:1901681, GO:0043167, GO:0043177, GO:0036094, GO:0043168, GO:0005488, GO:0031406, GO:0097159, GO:0033218","GO:0005488","binding"
"2978","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008760","DOWN","molecular_function","EC",0.00267444450782506,"EC.debut","EC.6.meses","FECAL","GO:0003824, GO:0016740, GO:0016765","GO:0003824","catalytic activity"
"2979","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008784","DOWN","molecular_function","EC",0.000388527091088722,"EC.debut","EC.6.meses","FECAL","GO:0016854, GO:0016855, GO:0036361, GO:0003824, GO:0047661, GO:0016853","GO:0003824","catalytic activity"
"2980","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008795","UP","molecular_function","EC",0.00236454997300151,"EC.debut","EC.6.meses","FECAL","GO:0016879, GO:0003824, GO:0016880, GO:0016874","GO:0003824","catalytic activity"
"2981","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008808","UP","molecular_function","EC",0.00311531509187332,"EC.debut","EC.6.meses","FECAL","GO:0003824, GO:0016780, GO:0030572, GO:0016772, GO:0016740","GO:0003824","catalytic activity"
"2982","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008859","UP","molecular_function","EC",0.00753392824642041,"EC.debut","EC.6.meses","FECAL","GO:0016788, GO:0004540, GO:0004532, GO:0008408, GO:0003824, GO:0004527, GO:0004518, GO:0140098, GO:0016796, GO:0016896, GO:0016787, GO:0140640","GO:0003824","catalytic activity"
"2983","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008878","DOWN","molecular_function","EC",4.77245075445554e-05,"EC.debut","EC.6.meses","FECAL","GO:0016779, GO:0003824, GO:0070566, GO:0016772, GO:0016740","GO:0003824","catalytic activity"
"2984","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008901","DOWN","molecular_function","EC",0.000835525390033053,"EC.debut","EC.6.meses","FECAL","GO:0016491, GO:0003824, GO:0016695, GO:0016699","GO:0003824","catalytic activity"
"2985","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008955","DOWN","molecular_function","EC",0.00558647936218994,"EC.debut","EC.6.meses","FECAL","GO:0016757, GO:0016758, GO:0003824, GO:0016740","GO:0003824","catalytic activity"
"2986","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008955","UP","molecular_function","EC",0.00198299321090813,"EC.debut","EC.6.meses","FECAL","GO:0016757, GO:0016758, GO:0003824, GO:0016740","GO:0003824","catalytic activity"
"2987","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008976","UP","molecular_function","EC",0.000224139723256927,"EC.debut","EC.6.meses","FECAL","GO:0003824, GO:0016772, GO:0016740, GO:0016301, GO:0016776","GO:0003824","catalytic activity"
"2988","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0008998","DOWN","molecular_function","EC",0.00158019358014677,"EC.debut","EC.6.meses","FECAL","GO:0016725, GO:0003824, GO:0016491, GO:0016728","GO:0003824","catalytic activity"
"2989","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009002","DOWN","molecular_function","EC",8.32035093640826e-06,"EC.debut","EC.6.meses","FECAL","GO:0004180, GO:0140096, GO:0017171, GO:0003824, GO:0008236, GO:0004185, GO:0008233, GO:0008238, GO:0070008, GO:0016787","GO:0003824","catalytic activity"
"2990","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009002","UP","molecular_function","EC",0.00738874944683316,"EC.debut","EC.6.meses","FECAL","GO:0004180, GO:0140096, GO:0017171, GO:0003824, GO:0008236, GO:0004185, GO:0008233, GO:0008238, GO:0070008, GO:0016787","GO:0003824","catalytic activity"
"2991","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009035","DOWN","molecular_function","EC",0.000579776396243118,"EC.debut","EC.6.meses","FECAL","GO:0016788, GO:0016888, GO:1901360, GO:0044238, GO:0004520, GO:0044237, GO:0043170, GO:0046483, GO:0004536, GO:0140657, GO:0003824, GO:0004519, GO:0004518, GO:0034641, GO:0016893, GO:0015666, GO:0090304, GO:0008094, GO:0140097, GO:0008152, GO:0006259, GO:0006139, GO:0009987, GO:0006725, GO:0006807, GO:0015616, GO:0071704, GO:0016787, GO:0140640","GO:0140657","ATP-dependent activity"
"2992","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009035","UP","molecular_function","EC",1.44783652545863e-05,"EC.debut","EC.6.meses","FECAL","GO:0016788, GO:0016888, GO:1901360, GO:0044238, GO:0004520, GO:0044237, GO:0043170, GO:0046483, GO:0004536, GO:0140657, GO:0003824, GO:0004519, GO:0004518, GO:0034641, GO:0016893, GO:0015666, GO:0090304, GO:0008094, GO:0140097, GO:0008152, GO:0006259, GO:0006139, GO:0009987, GO:0006725, GO:0006807, GO:0015616, GO:0071704, GO:0016787, GO:0140640","GO:0140657","ATP-dependent activity"
"2993","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009061","UP","biological_process","EC",0.000224139723256927,"EC.debut","EC.6.meses","FECAL","GO:0006091, GO:0015980, GO:0008152, GO:0045333, GO:0044237, GO:0009987","GO:0008152","metabolic process"
"2994","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009103","UP","biological_process","EC",0.000287875797173817,"EC.debut","EC.6.meses","FECAL","GO:0008152, GO:0008610, GO:1901576, GO:0008653, GO:1901135, GO:0009059, GO:0009058, GO:1901137, GO:0044238, GO:0044249, GO:0044237, GO:0009987, GO:0043170, GO:0005976, GO:0005975, GO:1903509, GO:0016051, GO:0000271, GO:0006629, GO:0071704","GO:0008152","metabolic process"
"2995","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009236","DOWN","biological_process","EC",0.000200319462873499,"EC.debut","EC.6.meses","FECAL","GO:1901360, GO:1901362, GO:0009110, GO:1901564, GO:0009235, GO:1901566, GO:0009058, GO:0044237, GO:0006766, GO:0044281, GO:0046483, GO:0044283, GO:0018130, GO:0033014, GO:0033013, GO:0034641, GO:0008152, GO:1901576, GO:0042364, GO:0044249, GO:0009987, GO:0006725, GO:0006767, GO:0044271, GO:0006807, GO:0071704, GO:0019438","GO:0008152","metabolic process"
"2996","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009252","DOWN","biological_process","EC",0,"EC.debut","EC.6.meses","FECAL","GO:0009273, GO:0006024, GO:1901564, GO:0006022, GO:0009059, GO:0044038, GO:1901566, GO:0006023, GO:0009058, GO:0044237, GO:0043170, GO:0044085, GO:0071554, GO:0030203, GO:0008152, GO:1901576, GO:1901135, GO:1901137, GO:0044249, GO:0009987, GO:0042546, GO:0006807, GO:0000270, GO:0071840, GO:0071704","GO:0008152","metabolic process"
"2997","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009279","DOWN","cellular_component","EC",0.000112268892512244,"EC.debut","EC.6.meses","FECAL","GO:0016020, GO:0030312, GO:0110165, GO:0019867, GO:0030313, GO:0071944","GO:0110165","cellular anatomical entity"
"2998","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009279","UP","cellular_component","EC",0,"EC.debut","EC.6.meses","FECAL","GO:0016020, GO:0030312, GO:0110165, GO:0019867, GO:0030313, GO:0071944","GO:0110165","cellular anatomical entity"
"2999","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009341","DOWN","cellular_component","EC",6.41374632632904e-06,"EC.debut","EC.6.meses","FECAL","GO:1902494, GO:0032991","GO:0032991","protein-containing complex"
"3000","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009341","UP","cellular_component","EC",8.8055134612424e-11,"EC.debut","EC.6.meses","FECAL","GO:1902494, GO:0032991","GO:0032991","protein-containing complex"
"3001","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009355","UP","cellular_component","EC",0,"EC.debut","EC.6.meses","FECAL","GO:0061695, GO:1902494, GO:1990234, GO:0140535, GO:0032991, GO:0042575","GO:0032991","protein-containing complex"
"3002","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009358","UP","cellular_component","EC",0.000161321103494551,"EC.debut","EC.6.meses","FECAL","GO:1902494, GO:0061695, GO:1990234, GO:0032991","GO:0032991","protein-containing complex"
"3003","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009360","DOWN","cellular_component","EC",0.00658218890172381,"EC.debut","EC.6.meses","FECAL","GO:0061695, GO:1902494, GO:1990234, GO:0140535, GO:0032991, GO:0042575","GO:0032991","protein-containing complex"
"3004","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009360","UP","cellular_component","EC",0.00753392824642041,"EC.debut","EC.6.meses","FECAL","GO:0061695, GO:1902494, GO:1990234, GO:0140535, GO:0032991, GO:0042575","GO:0032991","protein-containing complex"
"3005","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009380","DOWN","cellular_component","EC",0.000419445052993229,"EC.debut","EC.6.meses","FECAL","GO:1902494, GO:1905347, GO:0140535, GO:1990391, GO:0032991, GO:1905348","GO:0032991","protein-containing complex"
"3006","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009380","UP","cellular_component","EC",0.0043171093160007,"EC.debut","EC.6.meses","FECAL","GO:1902494, GO:1905347, GO:0140535, GO:1990391, GO:0032991, GO:1905348","GO:0032991","protein-containing complex"
"3007","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009381","DOWN","molecular_function","EC",6.02012825421383e-05,"EC.debut","EC.6.meses","FECAL","GO:0016788, GO:1901360, GO:0004520, GO:0044238, GO:0044237, GO:0043170, GO:0046483, GO:0004536, GO:0003824, GO:0004519, GO:0004518, GO:0034641, GO:0090304, GO:0140097, GO:0008152, GO:0006259, GO:0006139, GO:0009987, GO:0006725, GO:0006807, GO:0071704, GO:0140640, GO:0016787","GO:0003824","catalytic activity"
"3008","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009381","UP","molecular_function","EC",0.00233860515810869,"EC.debut","EC.6.meses","FECAL","GO:0016788, GO:1901360, GO:0004520, GO:0044238, GO:0044237, GO:0043170, GO:0046483, GO:0004536, GO:0003824, GO:0004519, GO:0004518, GO:0034641, GO:0090304, GO:0140097, GO:0008152, GO:0006259, GO:0006139, GO:0009987, GO:0006725, GO:0006807, GO:0071704, GO:0140640, GO:0016787","GO:0003824","catalytic activity"
"3009","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009419","UP","cellular_component","EC",0.00578430809453927,"EC.debut","EC.6.meses","FECAL","GO:0009289, GO:0110165, GO:0042995","GO:0110165","cellular anatomical entity"
"3010","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009421","DOWN","cellular_component","EC",0.000419954125563726,"EC.debut","EC.6.meses","FECAL","GO:0009420, GO:0009288, GO:0110165, GO:0043226, GO:0042995, GO:0043228","GO:0110165","cellular anatomical entity"
"3011","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009432","DOWN","biological_process","EC",5.70069653437433e-05,"EC.debut","EC.6.meses","FECAL","GO:0009991, GO:0007154, GO:0006974, GO:0006950, GO:0009987, GO:0031668, GO:0009605, GO:0071496, GO:0051716, GO:0033554, GO:0050896","GO:0009987","cellular process"
"3012","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0009847","DOWN","biological_process","EC",5.05650051212885e-08,"EC.debut","EC.6.meses","FECAL","GO:0032502, GO:0009987, GO:0048869","GO:0032502","developmental process"
"3013","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0015093","DOWN","molecular_function","EC",7.62136774801192e-09,"EC.debut","EC.6.meses","FECAL","GO:0046915, GO:0015075, GO:0008324, GO:0046873, GO:0098660, GO:0005215, GO:0022890, GO:0006811, GO:0006812, GO:0000041, GO:0098655, GO:0030001, GO:0055085, GO:0005381, GO:0022857, GO:0034220, GO:0006810, GO:0009987, GO:0098662, GO:0051179, GO:0051234, GO:0006826, GO:0015318, GO:0034755","GO:0005215","transporter activity"
"3014","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0015093","UP","molecular_function","EC",0.000282082703233127,"EC.debut","EC.6.meses","FECAL","GO:0046915, GO:0015075, GO:0008324, GO:0046873, GO:0098660, GO:0005215, GO:0022890, GO:0006811, GO:0006812, GO:0000041, GO:0098655, GO:0030001, GO:0055085, GO:0005381, GO:0022857, GO:0034220, GO:0006810, GO:0009987, GO:0098662, GO:0051179, GO:0051234, GO:0006826, GO:0015318, GO:0034755","GO:0005215","transporter activity"
"3015","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0015293","DOWN","molecular_function","EC",0.00185957581479268,"EC.debut","EC.6.meses","FECAL","GO:0051234, GO:0051179, GO:0055085, GO:0022857, GO:0022804, GO:0015291, GO:0006810, GO:0009987, GO:0005215","GO:0051179","localization"
"3016","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0015293","UP","molecular_function","EC",0.000186849925286285,"EC.debut","EC.6.meses","FECAL","GO:0051234, GO:0051179, GO:0055085, GO:0022857, GO:0022804, GO:0015291, GO:0006810, GO:0009987, GO:0005215","GO:0051179","localization"
"3017","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0015297","DOWN","molecular_function","EC",0,"EC.debut","EC.6.meses","FECAL","GO:0051234, GO:0051179, GO:0055085, GO:0022857, GO:0022804, GO:0015291, GO:0006810, GO:0009987, GO:0005215","GO:0051179","localization"
"3018","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0015297","UP","molecular_function","EC",0.000559879318713624,"EC.debut","EC.6.meses","FECAL","GO:0051234, GO:0051179, GO:0055085, GO:0022857, GO:0022804, GO:0015291, GO:0006810, GO:0009987, GO:0005215","GO:0051179","localization"
"3019","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0015562","UP","molecular_function","EC",8.94207784741551e-13,"EC.debut","EC.6.meses","FECAL","GO:0051234, GO:0051179, GO:0055085, GO:0022857, GO:0006810, GO:0005215, GO:0009987","GO:0051179","localization"
"3020","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0015655","DOWN","molecular_function","EC",0.00224018794118391,"EC.debut","EC.6.meses","FECAL","GO:0022804, GO:0015075, GO:0098660, GO:0003333, GO:0022890, GO:0032328, GO:0098655, GO:1905039, GO:0034220, GO:0005283, GO:0046942, GO:0015081, GO:0008514, GO:0006810, GO:0046943, GO:0098662, GO:0051179, GO:0015318, GO:0015711, GO:0015695, GO:0015175, GO:0008324, GO:0015294, GO:0015370, GO:0015293, GO:0046873, GO:0015171, GO:0015291, GO:1903825, GO:0006865, GO:0005215, GO:0006814, GO:0006811, GO:0006812, GO:0015849, GO:0015804, GO:0030001, GO:0071705, GO:0055085, GO:0015101, GO:0022857, GO:0022858, GO:0022853, GO:0005343, GO:0005342, GO:0009987, GO:0051234, GO:0005416, GO:0035725, GO:0071702","GO:0051179","localization"
"3021","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0015655","UP","molecular_function","EC",0.00764749832070754,"EC.debut","EC.6.meses","FECAL","GO:0022804, GO:0015075, GO:0098660, GO:0003333, GO:0022890, GO:0032328, GO:0098655, GO:1905039, GO:0034220, GO:0005283, GO:0046942, GO:0015081, GO:0008514, GO:0006810, GO:0046943, GO:0098662, GO:0051179, GO:0015318, GO:0015711, GO:0015695, GO:0015175, GO:0008324, GO:0015294, GO:0015370, GO:0015293, GO:0046873, GO:0015171, GO:0015291, GO:1903825, GO:0006865, GO:0005215, GO:0006814, GO:0006811, GO:0006812, GO:0015849, GO:0015804, GO:0030001, GO:0071705, GO:0055085, GO:0015101, GO:0022857, GO:0022858, GO:0022853, GO:0005343, GO:0005342, GO:0009987, GO:0051234, GO:0005416, GO:0035725, GO:0071702","GO:0051179","localization"
"3022","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0015846","DOWN","biological_process","EC",0.0028720742794189,"EC.debut","EC.6.meses","FECAL","GO:0071705, GO:0051234, GO:0051179, GO:0006810, GO:0071702","GO:0051179","localization"
"3023","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0015970","DOWN","biological_process","EC",0.00178614581915202,"EC.debut","EC.6.meses","FECAL","GO:0009152, GO:0034030, GO:0019637, GO:0009150, GO:0034035, GO:0006163, GO:0006164, GO:0034033, GO:0034032, GO:0044238, GO:0044237, GO:0009117, GO:0044281, GO:0009165, GO:0008152, GO:0044249, GO:0006139, GO:0006725, GO:0006807, GO:0034654, GO:0046390, GO:0019438, GO:1901360, GO:1901362, GO:0009259, GO:1901564, GO:1901566, GO:0009058, GO:0046483, GO:0072521, GO:0018130, GO:0015969, GO:0034641, GO:0072522, GO:0033875, GO:1901293, GO:0009260, GO:0055086, GO:1901576, GO:1901135, GO:0006793, GO:1901137, GO:0006796, GO:0009987, GO:0006753, GO:0044271, GO:0019693, GO:0034036, GO:0090407, GO:0071704, GO:0033866, GO:0033865","GO:0008152","metabolic process"
"3024","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0016020","UP","cellular_component","EC",0.00498015970303717,"EC.debut","EC.6.meses","FECAL","GO:0110165","GO:0110165","cellular anatomical entity"
"3025","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0016052","DOWN","biological_process","EC",7.37027830071028e-12,"EC.debut","EC.6.meses","FECAL","GO:0005975, GO:0009056, GO:0008152, GO:1901575, GO:0044238, GO:0071704","GO:0008152","metabolic process"
"3026","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0016052","UP","biological_process","EC",0,"EC.debut","EC.6.meses","FECAL","GO:0005975, GO:0009056, GO:0008152, GO:1901575, GO:0044238, GO:0071704","GO:0008152","metabolic process"
"3027","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0016114","DOWN","biological_process","EC",0.000388527091088722,"EC.debut","EC.6.meses","FECAL","GO:0008152, GO:0008610, GO:1901576, GO:0044255, GO:0009058, GO:0008299, GO:0006721, GO:0044238, GO:0044249, GO:0044237, GO:0009987, GO:0006720, GO:0006629, GO:0071704","GO:0008152","metabolic process"
"3028","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0016757","DOWN","molecular_function","EC",0.0010932340311796,"EC.debut","EC.6.meses","FECAL","GO:0003824, GO:0016740","GO:0003824","catalytic activity"
"3029","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0016772","UP","molecular_function","EC",0.00205145573230393,"EC.debut","EC.6.meses","FECAL","GO:0003824, GO:0016740","GO:0003824","catalytic activity"
"3030","fecal.EC.debut_vs_fecal.EC.6.meses","GO:0016787","DOWN","molecular_function","EC",2.88267711420398e-07,"EC.debut","EC.6.meses","FECAL","GO:0003824","GO:0003824","catalytic activity"
