"","ONTOLOGY","ONT_DESCRIPTION","FDR","EA_VALUE","sample","GROUP","GROUP_1","GROUP_2","UP_DOWN","Disease"
"1265","GO:0007049","biological_process",0,0,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1266","GO:0015297","molecular_function",0,0,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1267","GO:0045493","biological_process",0,0,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1268","GO:0030245","biological_process",0,0,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1269","GO:0030246","molecular_function",0,0,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1270","GO:0030983","molecular_function",0,0,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1271","GO:0004553","molecular_function",0,0,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1272","GO:0003678","molecular_function",0,0,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1273","GO:0008360","biological_process",0,0,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1274","GO:0016887","molecular_function",0,0,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1275","GO:0006400","biological_process",0,0,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1276","GO:0003887","molecular_function",2.22044604925031e-16,1.25028192927018e-14,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1277","GO:0006298","biological_process",4.44089209850063e-16,2.3219521543589e-14,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1278","GO:0006935","biological_process",4.44089209850063e-16,2.3219521543589e-14,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1279","GO:0030170","molecular_function",4.44089209850063e-16,2.3219521543589e-14,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1280","GO:0008658","molecular_function",6.66133814775094e-16,3.40192990057234e-14,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1281","GO:0006269","biological_process",8.88178419700125e-16,4.43281774923062e-14,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1282","GO:0009432","biological_process",1.33226762955019e-15,6.50146603220492e-14,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1283","GO:0015093","molecular_function",2.33146835171283e-15,1.11302271746986e-13,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1284","GO:0042121","biological_process",1.77635683940025e-14,8.29974387089989e-13,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1285","GO:0003918","molecular_function",6.30606677987089e-14,2.88502555179093e-12,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1286","GO:0007165","biological_process",6.46149800331841e-14,2.89580604393617e-12,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1287","GO:0044780","biological_process",7.70494779089859e-14,3.32722085177546e-12,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1288","GO:0019829","molecular_function",1.35114142096882e-13,5.60308163502751e-12,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1289","GO:0016052","biological_process",1.4033219031262e-13,5.60308163502751e-12,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1290","GO:0000287","molecular_function",1.40221168010157e-13,5.60308163502751e-12,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1291","GO:0046961","molecular_function",1.36890498936282e-13,5.60308163502751e-12,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1292","GO:0008643","biological_process",1.65090163761761e-13,6.4738928503719e-12,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1293","GO:0009002","molecular_function",1.84074977482851e-13,7.09173071144457e-12,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1294","GO:0016787","molecular_function",4.03566069451244e-13,1.50208659070328e-11,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1295","GO:0008422","molecular_function",1.02595709705611e-12,3.69344554940199e-11,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1296","GO:0051536","molecular_function",4.09554612446072e-11,1.34236108795757e-09,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1297","GO:0009380","cellular_component",5.1621817931391e-11,1.64292046633818e-09,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1298","GO:0004134","molecular_function",6.64972521491336e-11,2.08611379599282e-09,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1299","GO:0006289","biological_process",6.87192525106184e-11,2.12545744384955e-09,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1300","GO:0008408","molecular_function",1.08350883820663e-10,3.2153856874348e-09,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1301","GO:0016836","molecular_function",1.10029318989291e-10,3.22165846000644e-09,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1302","GO:0008270","molecular_function",1.47205359013469e-10,4.25346011044182e-09,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1303","GO:0009425","cellular_component",2.17794449142161e-10,6.21138454956086e-09,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1304","GO:0009341","cellular_component",2.84157031238408e-10,8.00011334101979e-09,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1305","GO:0008184","molecular_function",6.23277651712328e-10,1.73255407994971e-08,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1306","GO:0006541","biological_process",9.77647740540988e-10,2.68364304778501e-08,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1307","GO:0008760","molecular_function",9.97454452367208e-10,2.70420984863999e-08,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1308","GO:0030435","biological_process",1.47679002360235e-09,3.93104681336696e-08,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1309","GO:0009360","cellular_component",1.48577816716511e-09,3.93104681336696e-08,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1310","GO:0006260","biological_process",2.12247108777319e-09,5.4560990888088e-08,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1311","GO:0003917","molecular_function",2.17099893617956e-09,5.47990076304633e-08,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1312","GO:0006396","biological_process",3.05078007301063e-09,7.61308300037652e-08,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1313","GO:0016114","biological_process",3.37735550637319e-09,8.33334010336576e-08,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1314","GO:0055072","biological_process",4.73075889573238e-09,1.14162049835476e-07,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1315","GO:0004176","molecular_function",4.95603025285618e-09,1.18298287339915e-07,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1316","GO:0051082","molecular_function",1.02645133503998e-08,2.39796503377425e-07,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1317","GO:0006431","biological_process",1.06262919574718e-08,2.45635127774821e-07,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1318","GO:0032300","cellular_component",1.48893654072779e-08,3.33643330963085e-07,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1319","GO:0004527","molecular_function",1.53570041128148e-08,3.37490646629135e-07,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1320","GO:0008878","molecular_function",1.79768788743928e-08,3.90863623843234e-07,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1321","GO:0004825","molecular_function",1.98154770369996e-08,4.26615564443638e-07,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1322","GO:0055085","biological_process",4.26201878234167e-08,8.74709649160963e-07,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1323","GO:0006012","biological_process",6.06842440742383e-08,1.20056396384709e-06,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1324","GO:0009424","cellular_component",6.37060656449862e-08,1.23804000138398e-06,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1325","GO:0022900","biological_process",8.34430899931959e-08,1.59340022282659e-06,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1326","GO:0016149","molecular_function",1.34731385270648e-07,2.48630354667515e-06,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1327","GO:0016798","molecular_function",1.45803938145228e-07,2.66821206805767e-06,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1328","GO:0008484","molecular_function",1.88598151651398e-07,3.35543875691132e-06,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1329","GO:0009435","biological_process",1.89469219424865e-07,3.35543875691132e-06,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1330","GO:0030163","biological_process",2.59963288451459e-07,4.53078874158257e-06,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1331","GO:0009408","biological_process",2.66787248293099e-07,4.61310863977673e-06,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1332","GO:0016810","molecular_function",3.34102448373841e-07,5.73194512991371e-06,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1333","GO:0004712","molecular_function",4.19733479084528e-07,7.14523038813661e-06,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1334","GO:0046677","biological_process",4.43578676234679e-07,7.32405092489741e-06,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1335","GO:0008998","molecular_function",5.54751474535209e-07,8.9576046917597e-06,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1336","GO:0070475","biological_process",8.45492883039256e-07,1.33575710154979e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1337","GO:0015970","biological_process",1.22106280509016e-06,1.9153242285557e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1338","GO:0065002","biological_process",1.52691028376672e-06,2.36133449517727e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1339","GO:0030145","molecular_function",1.74987487833178e-06,2.64122776604882e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1340","GO:0030976","molecular_function",2.1268033334465e-06,3.13816543917645e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1341","GO:0044208","biological_process",2.27509067651788e-06,3.33073275042217e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1342","GO:0006281","biological_process",2.54217551365343e-06,3.67277462367299e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1343","GO:0017038","biological_process",3.13895741776982e-06,4.48931557828733e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1344","GO:0050660","molecular_function",3.50409655591744e-06,4.96451357212561e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1345","GO:0019288","biological_process",3.55755878955755e-06,5.00794814222332e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1346","GO:0035596","molecular_function",3.983357409032e-06,5.53636257609763e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1347","GO:0006614","biological_process",4.23184822451184e-06,5.80821168814249e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1348","GO:0006002","biological_process",6.22097997049487e-06,8.18040240431541e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1349","GO:0016879","molecular_function",6.32491779728461e-06,8.26757112073631e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1350","GO:0006310","biological_process",7.07344099326601e-06,9.13722142424245e-05,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1351","GO:0006419","biological_process",9.99908092857993e-06,0.00012405639389356,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1352","GO:0006432","biological_process",1.01580947551305e-05,0.00012532121394531,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1353","GO:0035999","biological_process",1.30650147103228e-05,0.00015508525569658,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1354","GO:0004813","molecular_function",1.37505462991516e-05,0.00016234515953191,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1355","GO:0043023","molecular_function",1.43138484931526e-05,0.00016719793239874,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1356","GO:0004356","molecular_function",1.56841364029603e-05,0.00018032651068534,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1357","GO:0016757","molecular_function",1.66955375092703e-05,0.0001880174377967,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1358","GO:0015293","molecular_function",1.70920470521363e-05,0.00019150069044128,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1359","GO:0016783","molecular_function",1.82867814116916e-05,0.00020384655827449,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1360","GO:0008661","molecular_function",1.94071672987572e-05,0.0002146695632867,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1361","GO:0048500","cellular_component",1.99565167002813e-05,0.00021803239141202,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1362","GO:0045261","cellular_component",2.05366383541072e-05,0.00022325969220603,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1363","GO:0006096","biological_process",2.11458167684864e-05,0.00022874982080589,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1364","GO:0002161","molecular_function",2.29789382301115e-05,0.00024377656209335,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1365","GO:0006605","biological_process",2.6998516112875e-05,0.0002823273399232,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1366","GO:0009088","biological_process",2.91955857085746e-05,0.00030385547969682,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1367","GO:0044205","biological_process",3.23019658539092e-05,0.00032985899129852,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1368","GO:0006438","biological_process",3.24451466851006e-05,0.00032985899129852,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
"1369","GO:0003824","molecular_function",3.42949018738992e-05,0.00034705808532296,"FECAL","fecal.Control.control_vs_fecal.EC.debut","control","EC.debut","DOWN","EC"
